RNA name	external_gene_name	GeneName	chromosome_name	start_position	end_position	strand	ensembl_gene_id	Biotyoe	TypeSimpl	Type	EntrezID	EntrezID.1	EntrezID.2
ENSG00000243023	UBA52P3	UBA52P3	14	58141279	58141660	1	ENSG00000243023	processed_pseudogene	other	pseudogene	ND	122837	122837
ENSG00000243024	AC012158.1	AC012158.1	12	64222337	64397065	1	ENSG00000243024	transcribed_processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000243025	MTAPP1	MTAPP1	3	158609610	158610857	-1	ENSG00000243025	processed_pseudogene	other	pseudogene	ND	100874257	100874257
ENSG00000243027	RN7SL354P	RN7SL354P	15	50688900	50689193	1	ENSG00000243027	misc_RNA	non coding	misc_RNA	ND	106481838	106481838
ENSG00000243029	RN7SL635P	RN7SL635P	2	65545401	65545696	-1	ENSG00000243029	misc_RNA	non coding	misc_RNA	ND	106479454	106479454
ENSG00000243033	GAPDHP47	GAPDHP47	3	143503275	143504273	-1	ENSG00000243033	processed_pseudogene	other	pseudogene	ND	100240712	100240712
ENSG00000243038	AL117692.1	AL117692.1	14	50052857	50053569	1	ENSG00000243038	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000243049	RN7SL33P	RN7SL33P	17	2557753	2558094	-1	ENSG00000243049	misc_RNA	non coding	misc_RNA	ND	106479236	106479236
ENSG00000243051	RN7SL269P	RN7SL269P	1	169957942	169958246	-1	ENSG00000243051	misc_RNA	non coding	misc_RNA	ND	106479320	106479320
ENSG00000243053	RPL31P58	RPL31P58	17	28802444	28802822	1	ENSG00000243053	processed_pseudogene	other	pseudogene	ND	100271485	100271485
ENSG00000243055	GK-AS1	GK-AS1	X	30699998	30724174	-1	ENSG00000243055	lncRNA	non coding	lncRNA	ND	100873902	100873902
ENSG00000243058	RPL39P33	RPL39P33	17	56573040	56573195	1	ENSG00000243058	processed_pseudogene	other	pseudogene	ND	100271521	100271521
ENSG00000243063	IGKV3-7	IGKV3-7	2	88978468	88979081	-1	ENSG00000243063	IG_V_gene	other	mRNA	ND	28915	28915
ENSG00000243064	ABCC13	ABCC13	21	14236206	14362754	1	ENSG00000243064	transcribed_unprocessed_pseudogene	other	pseudogene	150000	150000	150000
ENSG00000243066	RN7SL842P	RN7SL842P	19	14588357	14588656	1	ENSG00000243066	misc_RNA	non coding	misc_RNA	ND	106479529	106479529
ENSG00000243069	ARHGEF26-AS1	ARHGEF26-AS1	3	154024401	154121332	-1	ENSG00000243069	lncRNA	non coding	lncRNA	100507524	100507524	100507524
ENSG00000243071	AC107032.1	AC107032.1	12	76660405	76660884	1	ENSG00000243071	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000243081	AC092894.1	AC092894.1	3	112396647	112409134	-1	ENSG00000243081	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000243083	LINC00870	LINC00870	3	72151257	72207770	1	ENSG00000243083	lncRNA	non coding	lncRNA	201617	201617	201617
ENSG00000243094	AC079203.1	AC079203.1	15	34085911	34086314	-1	ENSG00000243094	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000243095	RPL3P10	RPL3P10	8	39157538	39158701	-1	ENSG00000243095	processed_pseudogene	other	pseudogene	ND	100129004	100129004
ENSG00000243099	AC020983.1	AC020983.1	7	138688980	138689522	1	ENSG00000243099	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000243101	RPS3P7	RPS3P7	16	78825281	78826006	1	ENSG00000243101	processed_pseudogene	other	pseudogene	ND	645957	645957
ENSG00000243103	RN7SL452P	RN7SL452P	14	50637691	50637981	-1	ENSG00000243103	misc_RNA	non coding	misc_RNA	ND	106479387	106479387
ENSG00000243104	MTND4LP14	MTND4LP14	2	120213344	120213631	1	ENSG00000243104	processed_pseudogene	other	pseudogene	ND	107075305	107075305
ENSG00000243107	AC000120.1	AC000120.1	7	92200014	92206857	-1	ENSG00000243107	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000243116	AC092943.1	AC092943.1	3	159721524	159722401	-1	ENSG00000243116	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000243122	AC016304.1	AC016304.1	15	37490691	37491103	1	ENSG00000243122	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000243125	RN7SL807P	RN7SL807P	2	223248498	223248794	-1	ENSG00000243125	misc_RNA	non coding	misc_RNA	ND	106481141	106481141
ENSG00000243129	AC023790.1	AC023790.1	12	13021260	13021606	-1	ENSG00000243129	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000243130	PSG11	PSG11	19	43007656	43026512	-1	ENSG00000243130	protein_coding	coding	mRNA	5680	5680	5680
ENSG00000243137	PSG4	PSG4	19	43192702	43207299	-1	ENSG00000243137	protein_coding	coding	mRNA	5672	5672	5672
ENSG00000243141	RPL23AP66	RPL23AP66	12	12338776	12339254	1	ENSG00000243141	processed_pseudogene	other	pseudogene	ND	100271620	100271620
ENSG00000243144	AC079760.2	AC079760.2	7	91311368	91515409	1	ENSG00000243144	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000243150	AC106707.1	AC106707.1	3	158545220	158571066	-1	ENSG00000243150	lncRNA	non coding	lncRNA	100996447	ND	100996447
ENSG00000243160	AC093270.2	AC093270.2	5	79529302	79530093	1	ENSG00000243160	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000243164	AC087879.1	AC087879.1	12	73648666	73649039	1	ENSG00000243164	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000243167	RPS10P28	RPS10P28	19	42670005	42670816	1	ENSG00000243167	processed_pseudogene	other	pseudogene	ND	100132372	100132372
ENSG00000243173	RN7SL861P	RN7SL861P	1	162777730	162778014	1	ENSG00000243173	misc_RNA	non coding	misc_RNA	ND	106479534	106479534
ENSG00000243175	RPSAP36	RPSAP36	4	143424753	143426013	1	ENSG00000243175	transcribed_processed_pseudogene	other	pseudogene	ND	100128888	100128888
ENSG00000243179	AC110769.1	AC110769.1	2	113979909	113983258	1	ENSG00000243179	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000243181	AC087343.1	AC087343.1	8	34874159	34874633	1	ENSG00000243181	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000243187	CCDC39-AS1	CCDC39-AS1	3	180680084	180700449	1	ENSG00000243187	lncRNA	non coding	lncRNA	ND	100874112	100874112
ENSG00000243193	AC006387.1	PRKAR2B-AS1	7	107066591	107133733	-1	ENSG00000243193	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000243197	TUSC7	TUSC7	3	116709235	116723581	1	ENSG00000243197	lncRNA	non coding	lncRNA	ND	285194	285194
ENSG00000243207	PPAN-P2RY11	PPAN-P2RY11	19	10106223	10114780	1	ENSG00000243207	protein_coding	coding	mRNA	692312	692312	692312
ENSG00000243224	AC006252.1	AC006252.1	3	52239258	52241097	1	ENSG00000243224	lncRNA	non coding	lncRNA	101929054	ND	101929054
ENSG00000243225	AC007686.1	AC007686.1	14	76968683	76969145	1	ENSG00000243225	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000243227	RN7SL55P	RN7SL55P	4	109450772	109451068	-1	ENSG00000243227	misc_RNA	non coding	misc_RNA	ND	106479244	106479244
ENSG00000243230	AC011005.4	AC011005.4	7	129209775	129213545	-1	ENSG00000243230	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000243232	PCDHAC2	PCDHAC2	5	140966235	141012344	1	ENSG00000243232	protein_coding	coding	mRNA	56134	56134	56134
ENSG00000243234	AC010326.1	AC010326.1	19	57953158	57953759	-1	ENSG00000243234	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000243236	GSTA9P	GSTA9P	6	52939726	52957521	-1	ENSG00000243236	transcribed_unprocessed_pseudogene	other	pseudogene	ND	100174857	100174857
ENSG00000243238	IGKV2-30	IGKV2-30	2	89244781	89245596	-1	ENSG00000243238	IG_V_gene	other	mRNA	ND	28919	28919
ENSG00000243243	AC073130.2	AC073130.2	7	116237929	116327896	-1	ENSG00000243243	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000243250	RPS6P16	RPS6P16	11	112235371	112236025	-1	ENSG00000243250	processed_pseudogene	other	pseudogene	ND	100128923	100128923
ENSG00000243254	RN7SL350P	RN7SL350P	8	99613783	99614081	-1	ENSG00000243254	misc_RNA	non coding	misc_RNA	ND	106481019	106481019
ENSG00000243256	RPL30P14	RPL30P14	18	61404858	61405205	-1	ENSG00000243256	processed_pseudogene	other	pseudogene	ND	100129867	100129867
ENSG00000243257	MTCO2P29	MTCO2P29	3	120722458	120722646	1	ENSG00000243257	unprocessed_pseudogene	other	pseudogene	ND	107075194	107075194
ENSG00000243260	RN7SL558P	RN7SL558P	4	39761000	39761298	1	ENSG00000243260	misc_RNA	non coding	misc_RNA	ND	106481074	106481074
ENSG00000243264	IGKV2D-29	IGKV2D-29	2	89947512	89948279	1	ENSG00000243264	IG_V_gene	other	mRNA	ND	28882	28882
ENSG00000243265	RPL23AP55	RPL23AP55	8	23206918	23207369	1	ENSG00000243265	processed_pseudogene	other	pseudogene	ND	100271467	100271467
ENSG00000243267	RN7SL614P	RN7SL614P	1	10616836	10617115	1	ENSG00000243267	misc_RNA	non coding	misc_RNA	ND	106481089	106481089
ENSG00000243273	AC020636.1	AC020636.1	3	150890636	151038818	1	ENSG00000243273	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000243280	AC093663.2	AC093663.2	4	112171215	112171527	1	ENSG00000243280	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000243284	VSIG8	VSIG8	1	159854316	159862657	-1	ENSG00000243284	protein_coding	coding	mRNA	391123	391123	391123
ENSG00000243287	RPS17P14	RPS17P14	8	108378831	108379545	-1	ENSG00000243287	processed_pseudogene	other	pseudogene	ND	100271074	100271074
ENSG00000243289	AGAP13P	AGAP13P	10	46816516	46832476	1	ENSG00000243289	unprocessed_pseudogene	other	pseudogene	ND	728005	728005
ENSG00000243290	IGKV1-12	IGKV1-12	2	89040224	89040745	-1	ENSG00000243290	IG_V_gene	other	mRNA	ND	28940	28940
ENSG00000243295	AC114400.1	AC126121.3	3	59065150	59119509	1	ENSG00000243295	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000243296	AC078828.1	AC078828.1	3	99500347	99505508	1	ENSG00000243296	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000243297	RPL31P61	RPL31P61	19	36901742	36902117	1	ENSG00000243297	processed_pseudogene	other	pseudogene	ND	100271487	100271487
ENSG00000243303	AC103987.1	AC103987.1	18	21854640	21854987	-1	ENSG00000243303	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000243304	AC008494.1	AC008494.1	5	115264669	115265464	-1	ENSG00000243304	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000243305	AC026347.1	AC026347.1	3	152457759	152496813	-1	ENSG00000243305	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000243307	POM121L6P	POM121L6P	6	26896952	26898777	1	ENSG00000243307	processed_pseudogene	other	pseudogene	ND	729392	729392
ENSG00000243312	AC093827.1	AC093827.1	4	86870191	86871404	1	ENSG00000243312	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000243313	RN7SL285P	RN7SL285P	6	37832922	37833185	-1	ENSG00000243313	misc_RNA	non coding	misc_RNA	ND	106479326	106479326
ENSG00000243314	AC106707.2	AC106707.2	3	158496561	158496934	1	ENSG00000243314	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000243316	GUCY2GP	GUCY2GP	10	112308181	112356574	-1	ENSG00000243316	transcribed_unitary_pseudogene	other	pseudogene	390003	390003	390003
ENSG00000243319	FGF14-IT1	FGF14-IT1	13	102292327	102394519	-1	ENSG00000243319	lncRNA	non coding	lncRNA	283480	283480	283480
ENSG00000243321	LINC01998	LINC01998	3	150077494	150080117	-1	ENSG00000243321	lncRNA	non coding	lncRNA	107986046	107986046	107986046
ENSG00000243323	PTPRVP	PTPRVP	1	202168051	202189455	1	ENSG00000243323	unitary_pseudogene	other	pseudogene	148713	148713	148713
ENSG00000243328	AC083982.1	AC083982.1	8	143065915	143066587	-1	ENSG00000243328	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000243333	RN7SL174P	RN7SL174P	5	119306343	119306631	-1	ENSG00000243333	misc_RNA	non coding	misc_RNA	ND	106479285	106479285
ENSG00000243338	RN7SL307P	RN7SL307P	15	49198900	49199194	-1	ENSG00000243338	misc_RNA	non coding	misc_RNA	ND	106480500	106480500
ENSG00000243339	RN7SL738P	RN7SL738P	3	196399911	196400207	1	ENSG00000243339	misc_RNA	non coding	misc_RNA	ND	106480695	106480695
ENSG00000243349	AL358394.2	AL358394.2	10	45147394	45171389	1	ENSG00000243349	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000243352	RN7SL8P	RN7SL8P	7	104911928	104912193	1	ENSG00000243352	misc_RNA	non coding	misc_RNA	ND	6034	6034
ENSG00000243353	RPS29P19	RPS29P19	11	113751116	113751286	-1	ENSG00000243353	processed_pseudogene	other	pseudogene	ND	100271383	100271383
ENSG00000243355	AC012123.2	AC012123.2	18	32779039	32779286	1	ENSG00000243355	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000243365	RN7SL278P	RN7SL278P	15	76976915	76977210	-1	ENSG00000243365	misc_RNA	non coding	misc_RNA	ND	106479324	106479324
ENSG00000243370	RN7SL775P	RN7SL775P	17	17178414	17178749	1	ENSG00000243370	misc_RNA	non coding	misc_RNA	ND	106481859	106481859
ENSG00000243373	RN7SL173P	RN7SL173P	6	158437797	158438088	1	ENSG00000243373	misc_RNA	non coding	misc_RNA	ND	106479284	106479284
ENSG00000243383	RN7SL89P	RN7SL89P	4	105293664	105293946	1	ENSG00000243383	misc_RNA	non coding	misc_RNA	ND	106479256	106479256
ENSG00000243384	AC119424.1	AC119424.1	3	58572744	58574319	1	ENSG00000243384	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000243385	AC094085.1	AC094085.1	5	83201229	83202141	1	ENSG00000243385	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000243388	RPL3P3	RPL3P3	14	56978409	56979621	1	ENSG00000243388	processed_pseudogene	other	pseudogene	ND	645798	645798
ENSG00000243389	AC012442.2	AC012442.2	2	112589040	112614431	1	ENSG00000243389	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000243396	AC084198.1	AC084198.1	3	101599243	101599644	-1	ENSG00000243396	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000243398	RN7SL141P	RN7SL141P	3	172237326	172237591	1	ENSG00000243398	misc_RNA	non coding	misc_RNA	ND	106480959	106480959
ENSG00000243402	AC022973.1	AC022973.2	8	129864478	129865052	1	ENSG00000243402	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000243403	AC090543.2	AC090543.2	15	64592979	64593326	1	ENSG00000243403	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000243404	RPL35AP32	RPL35AP32	15	66446455	66446777	-1	ENSG00000243404	processed_pseudogene	other	pseudogene	ND	100271632	100271632
ENSG00000243406	MRPS31P5	MRPS31P5	13	52167709	52194465	-1	ENSG00000243406	transcribed_unprocessed_pseudogene	other	pseudogene	100887750	100887750	100887750
ENSG00000243414	TICAM2	TICAM2	5	115578650	115602479	-1	ENSG00000243414	protein_coding	coding	mRNA	353376	353376	353376
ENSG00000243415	AC107021.1	AC107021.1	3	146064042	146105204	1	ENSG00000243415	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000243417	AC023424.2	RPS3AP18	4	152551277	152552364	-1	ENSG00000243417	processed_pseudogene	other	pseudogene	ND	391706	391706
ENSG00000243422	RPL23AP49	RPL23AP49	3	75624275	75670156	-1	ENSG00000243422	transcribed_processed_pseudogene	other	pseudogene	ND	653236	653236
ENSG00000243423	AC004223.1	AC004223.1	17	35076737	35077007	1	ENSG00000243423	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000243424	RN7SL107P	RN7SL107P	8	80613544	80613826	-1	ENSG00000243424	misc_RNA	non coding	misc_RNA	ND	106479262	106479262
ENSG00000243426	RN7SL454P	RN7SL454P	17	78532813	78533055	-1	ENSG00000243426	misc_RNA	non coding	misc_RNA	ND	106479388	106479388
ENSG00000243429	OR7E29P	OR7E29P	3	125712139	125713045	1	ENSG00000243429	unprocessed_pseudogene	other	pseudogene	ND	26644	26644
ENSG00000243431	RPL5P30	RPL5P30	11	118560690	118561580	1	ENSG00000243431	processed_pseudogene	other	pseudogene	ND	645160	645160
ENSG00000243433	AC010973.1	AC010973.1	7	151028781	151029754	-1	ENSG00000243433	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000243437	RN7SL370P	RN7SL370P	1	77645324	77645618	1	ENSG00000243437	misc_RNA	non coding	misc_RNA	ND	106481024	106481024
ENSG00000243445	AC106820.1	AC106820.1	16	2332313	2332732	-1	ENSG00000243445	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000243446	RN7SL284P	RN7SL284P	10	77912271	77912545	-1	ENSG00000243446	misc_RNA	non coding	misc_RNA	ND	106480999	106480999
ENSG00000243449	C4orf48	C4orf48	4	2041993	2043970	1	ENSG00000243449	protein_coding	coding	mRNA	401115	401115	401115
ENSG00000243455	RPS18P13	RPS18P13	19	18048637	18049090	1	ENSG00000243455	processed_pseudogene	other	pseudogene	ND	100271364	100271364
ENSG00000243466	IGKV1-5	IGKV1-5	2	88947301	88947957	-1	ENSG00000243466	IG_V_gene	other	mRNA	ND	28299	28299
ENSG00000243468	INGX	INGX	X	71491682	71492928	-1	ENSG00000243468	transcribed_processed_pseudogene	other	pseudogene	27160	27160	27160
ENSG00000243469	RPL7P51	RPL7P51	19	51648862	51649610	1	ENSG00000243469	processed_pseudogene	other	pseudogene	ND	100271226	100271226
ENSG00000243478	AOX2P	AOX2P	2	200738608	200794239	1	ENSG00000243478	transcribed_unprocessed_pseudogene	other	pseudogene	ND	344454	344454
ENSG00000243479	MNX1-AS1	MNX1-AS1	7	157010805	157016426	1	ENSG00000243479	lncRNA	non coding	lncRNA	645249	645249	645249
ENSG00000243480	AMY2A	AMY2A	1	103616811	103625780	1	ENSG00000243480	protein_coding	coding	mRNA	279	279	279
ENSG00000243483	AC078785.3	AC078785.3	3	113041390	113041814	-1	ENSG00000243483	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000243486	AC068985.1	AC068985.1	3	153881526	153940836	1	ENSG00000243486	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000243491	AC082651.3	AC082651.3	2	9757496	9770341	-1	ENSG00000243491	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000243494	AC011476.1	AC011476.1	19	54973817	54974417	1	ENSG00000243494	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000243495	GMFBP1	GMFBP1	3	100665050	100665476	-1	ENSG00000243495	processed_pseudogene	other	pseudogene	ND	100499251	100499251
ENSG00000243498	UBA52P5	UBA52P5	8	123236852	123237062	1	ENSG00000243498	processed_pseudogene	other	pseudogene	ND	100271031	100271031
ENSG00000243499	RPS6P21	RPS6P21	12	131667492	131668246	1	ENSG00000243499	processed_pseudogene	other	pseudogene	ND	100271263	100271263
ENSG00000243501	AL365232.1	AL365232.1	6	73209746	73263196	-1	ENSG00000243501	protein_coding	coding	mRNA	ND	ND	ND
ENSG00000243504	RPS23P1	RPS23P1	8	97865054	97865485	1	ENSG00000243504	processed_pseudogene	other	pseudogene	ND	93948	93948
ENSG00000243508	AC108688.1	DNAJB6P7	3	125344085	125344797	-1	ENSG00000243508	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000243510	RN7SL111P	RN7SL111P	2	118016385	118016669	1	ENSG00000243510	misc_RNA	non coding	misc_RNA	ND	106479263	106479263
ENSG00000243514	RPL32P33	RPL32P33	17	72627231	72627624	1	ENSG00000243514	processed_pseudogene	other	pseudogene	ND	100271493	100271493
ENSG00000243517	AC024940.2	AC024940.2	12	31251992	31252597	-1	ENSG00000243517	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000243518	AC108729.2	AC108729.2	3	155401329	155403399	-1	ENSG00000243518	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000243519	IGLVIVOR22-2	IGLVIVOR22-2	22	32376682	32377135	1	ENSG00000243519	IG_V_pseudogene	other	pseudogene	ND	84087	84087
ENSG00000243521	RPL5P33	RPL5P33	17	50847950	50849270	1	ENSG00000243521	processed_pseudogene	other	pseudogene	ND	100130929	100130929
ENSG00000243532	RN7SL19P	RN7SL19P	8	70654578	70654883	-1	ENSG00000243532	misc_RNA	non coding	misc_RNA	ND	106480370	106480370
ENSG00000243537	KC877373.1	KC877373.1	8	133325997	133326404	1	ENSG00000243537	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000243538	RPS26P28	RPS26P28	5	16902294	16902641	-1	ENSG00000243538	processed_pseudogene	other	pseudogene	ND	643003	643003
ENSG00000243543	WFDC6	WFDC6	20	45534196	45539495	-1	ENSG00000243543	protein_coding	coding	mRNA	140870	140870	140870
ENSG00000243544	RN7SL172P	RN7SL172P	3	121653994	121654296	-1	ENSG00000243544	misc_RNA	non coding	misc_RNA	ND	106480967	106480967
ENSG00000243546	RN7SL108P	RN7SL108P	14	68236243	68236539	-1	ENSG00000243546	misc_RNA	non coding	misc_RNA	ND	106480950	106480950
ENSG00000243550	LINC01214	LINC01214	3	150265412	150287373	-1	ENSG00000243550	lncRNA	non coding	lncRNA	ND	101928022	101928022
ENSG00000243560	RN7SL364P	RN7SL364P	19	46688797	46689068	-1	ENSG00000243560	misc_RNA	non coding	misc_RNA	ND	106479356	106479356
ENSG00000243562	RN7SL838P	RN7SL838P	11	440399	440693	-1	ENSG00000243562	misc_RNA	non coding	misc_RNA	ND	106479527	106479527
ENSG00000243566	UPK3B	UPK3B	7	76510428	76516521	1	ENSG00000243566	protein_coding	coding	mRNA	105375355	105375355	105375355
ENSG00000243568	AC020779.1	AC020779.1	15	72134641	72135436	1	ENSG00000243568	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000243574	AC006148.2	AC006148.2	7	124274679	124287544	-1	ENSG00000243574	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000243584	AC068769.1	AC068769.1	3	183613620	183616742	1	ENSG00000243584	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000243601	RPL12P24	RPL12P24	8	105737280	105737765	-1	ENSG00000243601	processed_pseudogene	other	pseudogene	ND	100270924	100270924
ENSG00000243607	RPL35AP26	RPL35AP26	11	126278257	126278577	-1	ENSG00000243607	processed_pseudogene	other	pseudogene	ND	100271630	100271630
ENSG00000243609	RPS2P44	RPS2P44	16	48577524	48578369	-1	ENSG00000243609	processed_pseudogene	other	pseudogene	ND	100271248	100271248
ENSG00000243620	AC092957.1	AC092957.1	3	146909685	147370656	-1	ENSG00000243620	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000243621	AC003989.2	AC003989.2	7	111394875	111395043	1	ENSG00000243621	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000243629	LINC00880	LINC00880	3	157081667	157123004	-1	ENSG00000243629	lncRNA	non coding	lncRNA	339894	339894	339894
ENSG00000243635	AC091804.1	AC091804.1	3	104502700	104503266	1	ENSG00000243635	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000243636	AL445493.2	AL445493.2	1	207179296	207184062	1	ENSG00000243636	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000243641	OR13C7	OR13C7	9	36002909	36003867	-1	ENSG00000243641	polymorphic_pseudogene	other	pseudogene	ND	81377	81377
ENSG00000243642	RN7SL526P	RN7SL526P	19	58069970	58070288	1	ENSG00000243642	misc_RNA	non coding	misc_RNA	ND	106479415	106479415
