Name	Class	Type
cg07684519	CG	CG_of_ESR1_regulator
cg06152945	CG	CG_of_ESR1_regulator
cg17437373	CG	CG_of_ESR1_regulator
ch.12.29232229R	CG	CG_of_ESR1_regulator
cg21486233	CG	CG_of_ESR1_regulator
cg14222432	CG	CG_of_ESR1_regulator
cg05697976	CG	CG_of_ESR1_regulator
cg00204748	CG	CG_of_ESR1_regulator
cg21522988	CG	CG_of_ESR1_regulator
cg21438613	CG	CG_of_ESR1_regulator
cg16970926	CG	CG_of_ESR1_regulator
cg18809074	CG	CG_of_ESR1_regulator
cg24278634	CG	CG_of_ESR1_regulator
cg12903224	CG	CG_of_ESR1_regulator
cg22043013	CG	CG_of_ESR1_regulator
cg21017348	CG	CG_of_ESR1_regulator
cg01651886	CG	CG_of_ESR1_regulator
cg18231319	CG	CG_of_ESR1_regulator
cg21079394	CG	CG_of_ESR1_regulator
cg21163552	CG	CG_of_ESR1_regulator
cg09187486	CG	CG_of_ESR1_regulator
cg17305992	CG	CG_of_ESR1_regulator
cg02309717	CG	CG_of_ESR1_regulator
cg18851817	CG	CG_of_ESR1_regulator
cg19508957	CG	CG_of_ESR1_regulator
cg25379877	CG	CG_of_ESR1_regulator
cg08114689	CG	CG_of_ESR1_regulator
cg13722517	CG	CG_of_ESR1_regulator
cg01225095	CG	CG_of_ESR1_regulator
cg26329020	CG	CG_of_ESR1_regulator
cg10246141	CG	CG_of_ESR1_regulator
cg00035453	CG	CG_of_ESR1_regulator
cg07276957	CG	CG_of_ESR1_regulator
cg06613666	CG	CG_of_ESR1_regulator
cg23465749	CG	CG_of_ESR1_regulator
cg01353809	CG	CG_of_ESR1_regulator
cg01751433	CG	CG_of_ESR1_regulator
cg01183821	CG	CG_of_ESR1_regulator
cg18829183	CG	CG_of_ESR1_regulator
cg04929428	CG	CG_of_ESR1_regulator
cg09820373	CG	CG_of_ESR1_regulator
ch.12.917204F	CG	CG_of_ESR1_regulator
cg23192604	CG	CG_of_ESR1_regulator
cg22526226	CG	CG_of_ESR1_regulator
cg15085427	CG	CG_of_ESR1_regulator
cg14659678	CG	CG_of_ESR1_regulator
cg10617091	CG	CG_of_ESR1_regulator
cg00718452	CG	CG_of_ESR1_regulator
ch.12.921239R	CG	CG_of_ESR1_regulator
cg07732097	CG	CG_of_ESR1_regulator
cg06821460	CG	CG_of_ESR1_regulator
cg18080937	CG	CG_of_ESR1_regulator
cg22662905	CG	CG_of_ESR1_regulator
cg06372151	CG	CG_of_ESR1_regulator
cg16756442	CG	CG_of_ESR1_regulator
cg23325985	CG	CG_of_ESR1_regulator
cg16261965	CG	CG_of_ESR1_regulator
cg05181148	CG	CG_of_ESR1_regulator
cg22684426	CG	CG_of_ESR1_regulator
cg23123679	CG	CG_of_ESR1_regulator
cg25010880	CG	CG_of_ESR1_regulator
cg12595990	CG	CG_of_ESR1_regulator
cg03074175	CG	CG_of_ESR1_regulator
cg16268214	CG	CG_of_ESR1_regulator
cg10346242	CG	CG_of_ESR1_regulator
cg01518465	CG	CG_of_ESR1_regulator
cg02553054	CG	CG_of_ESR1_regulator
cg18591973	CG	CG_of_ESR1_regulator
cg04550398	CG	CG_of_ESR1_regulator
cg09878554	CG	CG_of_ESR1_regulator
cg13349421	CG	CG_of_ESR1_regulator
cg22402853	CG	CG_of_ESR1_regulator
cg20405918	CG	CG_of_ESR1_regulator
cg17846064	CG	CG_of_ESR1_regulator
cg25107077	CG	CG_of_ESR1_regulator
cg07210490	CG	CG_of_ESR1_regulator
cg02399464	CG	CG_of_ESR1_regulator
ch.12.1017720R	CG	CG_of_ESR1_regulator
cg05554891	CG	CG_of_ESR1_regulator
cg03368046	CG	CG_of_ESR1_regulator
cg17875584	CG	CG_of_ESR1_regulator
cg11063877	CG	CG_of_ESR1_regulator
cg01928411	CG	CG_of_ESR1_regulator
cg21902817	CG	CG_of_ESR1_regulator
cg12582030	CG	CG_of_ESR1_regulator
cg06835425	CG	CG_of_ESR1_regulator
cg20646317	CG	CG_of_ESR1_regulator
cg18123160	CG	CG_of_ESR1_regulator
cg22521118	CG	CG_of_ESR1_regulator
cg20600756	CG	CG_of_ESR1_regulator
cg14407075	CG	CG_of_ESR1_regulator
cg16407953	CG	CG_of_ESR1_regulator
cg18712503	CG	CG_of_ESR1_regulator
cg17539315	CG	CG_of_ESR1_regulator
cg18801245	CG	CG_of_ESR1_regulator
cg08182792	CG	CG_of_ESR1_regulator
cg26120584	CG	CG_of_ESR1_regulator
cg21180845	CG	CG_of_ESR1_regulator
cg15460921	CG	CG_of_ESR1_regulator
cg11373869	CG	CG_of_ESR1_regulator
cg27536084	CG	CG_of_ESR1_regulator
cg27036638	CG	CG_of_ESR1_regulator
cg21746001	CG	CG_of_ESR1_regulator
cg09365924	CG	CG_of_ESR1_regulator
cg13937905	CG	CG_of_ESR1_regulator
cg10592478	CG	CG_of_ESR1_regulator
cg09107344	CG	CG_of_ESR1_regulator
cg20059012	CG	CG_of_ESR1_regulator
cg15260268	CG	CG_of_ESR1_regulator
cg16654152	CG	CG_of_ESR1_regulator
cg15734706	CG	CG_of_ESR1_regulator
cg03974423	CG	CG_of_ESR1_regulator
cg20623371	CG	CG_of_ESR1_regulator
cg09265000	CG	CG_of_ESR1_regulator
cg08104462	CG	CG_of_ESR1_regulator
cg13363525	CG	CG_of_ESR1_regulator
cg04228764	CG	CG_of_ESR1_regulator
cg11080062	CG	CG_of_ESR1_regulator
cg04903962	CG	CG_of_ESR1_regulator
cg13940444	CG	CG_of_ESR1_regulator
cg13327134	CG	CG_of_ESR1_regulator
cg06293049	CG	CG_of_ESR1_regulator
cg18076651	CG	CG_of_ESR1_regulator
cg22052955	CG	CG_of_ESR1_regulator
cg01756660	CG	CG_of_ESR1_regulator
cg12820608	CG	CG_of_ESR1_regulator
cg27364319	CG	CG_of_ESR1_regulator
cg17436656	CG	CG_of_ESR1_regulator
cg13910493	CG	CG_of_ESR1_regulator
cg13065262	CG	CG_of_ESR1_regulator
cg14903309	CG	CG_of_ESR1_regulator
cg16615518	CG	CG_of_ESR1_regulator
cg12372788	CG	CG_of_ESR1_regulator
cg05384834	CG	CG_of_ESR1_regulator
cg01833398	CG	CG_of_ESR1_regulator
cg08246275	CG	CG_of_ESR1_regulator
cg10530362	CG	CG_of_ESR1_regulator
cg22265988	CG	CG_of_ESR1_regulator
cg22559639	CG	CG_of_ESR1_regulator
cg00910333	CG	CG_of_ESR1_regulator
cg04660357	CG	CG_of_ESR1_regulator
cg05956890	CG	CG_of_ESR1_regulator
cg03660326	CG	CG_of_ESR1_regulator
cg10252600	CG	CG_of_ESR1_regulator
cg22725222	CG	CG_of_ESR1_regulator
cg08035281	CG	CG_of_ESR1_regulator
cg09890930	CG	CG_of_ESR1_regulator
cg05511733	CG	CG_of_ESR1_regulator
cg23689080	CG	CG_of_ESR1_regulator
cg12799537	CG	CG_of_ESR1_regulator
cg24775313	CG	CG_of_ESR1_regulator
cg21667943	CG	CG_of_ESR1_regulator
cg14657159	CG	CG_of_ESR1_regulator
cg19438469	CG	CG_of_ESR1_regulator
cg05210826	CG	CG_of_ESR1_regulator
cg24620454	CG	CG_of_ESR1_regulator
cg04346539	CG	CG_of_ESR1_regulator
cg20260663	CG	CG_of_ESR1_regulator
cg20959240	CG	CG_of_ESR1_regulator
cg22575599	CG	CG_of_ESR1_regulator
cg10841343	CG	CG_of_ESR1_regulator
cg03260790	CG	CG_of_ESR1_regulator
cg16660717	CG	CG_of_ESR1_regulator
cg05584675	CG	CG_of_ESR1_regulator
cg08799692	CG	CG_of_ESR1_regulator
cg22225546	CG	CG_of_ESR1_regulator
cg03744975	CG	CG_of_ESR1_regulator
ch.12.1174756R	CG	CG_of_ESR1_regulator
cg05529036	CG	CG_of_ESR1_regulator
cg10779674	CG	CG_of_ESR1_regulator
cg26841507	CG	CG_of_ESR1_regulator
cg01597255	CG	CG_of_ESR1_regulator
cg03193417	CG	CG_of_ESR1_regulator
cg00002660	CG	CG_of_ESR1_regulator
cg24809270	CG	CG_of_ESR1_regulator
cg03308445	CG	CG_of_ESR1_regulator
cg03184964	CG	CG_of_ESR1_regulator
cg16616937	CG	CG_of_ESR1_regulator
cg20009327	CG	CG_of_ESR1_regulator
cg05584759	CG	CG_of_ESR1_regulator
cg03886558	CG	CG_of_ESR1_regulator
cg22152796	CG	CG_of_ESR1_regulator
cg04043816	CG	CG_of_ESR1_regulator
cg16164619	CG	CG_of_ESR1_regulator
cg06015525	CG	CG_of_ESR1_regulator
cg08134678	CG	CG_of_ESR1_regulator
cg03214715	CG	CG_of_ESR1_regulator
cg14802312	CG	CG_of_ESR1_regulator
cg08339023	CG	CG_of_ESR1_regulator
cg19463703	CG	CG_of_ESR1_regulator
cg25413125	CG	CG_of_ESR1_regulator
cg23763427	CG	CG_of_ESR1_regulator
cg17822282	CG	CG_of_ESR1_regulator
cg24779015	CG	CG_of_ESR1_regulator
cg12968701	CG	CG_of_ESR1_regulator
cg16403932	CG	CG_of_ESR1_regulator
cg07689032	CG	CG_of_ESR1_regulator
cg03516836	CG	CG_of_ESR1_regulator
cg05985164	CG	CG_of_ESR1_regulator
cg06714758	CG	CG_of_ESR1_regulator
cg22129822	CG	CG_of_ESR1_regulator
cg20130751	CG	CG_of_ESR1_regulator
cg16306515	CG	CG_of_ESR1_regulator
cg24141135	CG	CG_of_ESR1_regulator
cg24720361	CG	CG_of_ESR1_regulator
cg16280363	CG	CG_of_ESR1_regulator
cg14338062	CG	CG_of_ESR1_regulator
cg02224164	CG	CG_of_ESR1_regulator
cg21070669	CG	CG_of_ESR1_regulator
cg20727555	CG	CG_of_ESR1_regulator
cg00268967	CG	CG_of_ESR1_regulator
cg01243513	CG	CG_of_ESR1_regulator
cg12561125	CG	CG_of_ESR1_regulator
cg07132223	CG	CG_of_ESR1_regulator
cg03309176	CG	CG_of_ESR1_regulator
cg22610645	CG	CG_of_ESR1_regulator
cg11211563	CG	CG_of_ESR1_regulator
cg15409097	CG	CG_of_ESR1_regulator
cg00331508	CG	CG_of_ESR1_regulator
cg14024415	CG	CG_of_ESR1_regulator
cg24324354	CG	CG_of_ESR1_regulator
cg06556702	CG	CG_of_ESR1_regulator
cg26503178	CG	CG_of_ESR1_regulator
cg11452221	CG	CG_of_ESR1_regulator
cg24654525	CG	CG_of_ESR1_regulator
cg25712735	CG	CG_of_ESR1_regulator
cg04396409	CG	CG_of_ESR1_regulator
cg02364642	CG	CG_of_ESR1_regulator
cg20873036	CG	CG_of_ESR1_regulator
cg03281963	CG	CG_of_ESR1_regulator
cg02469978	CG	CG_of_ESR1_regulator
cg08136221	CG	CG_of_ESR1_regulator
cg22617406	CG	CG_of_ESR1_regulator
cg09120267	CG	CG_of_ESR1_regulator
cg18856731	CG	CG_of_ESR1_regulator
cg00700412	CG	CG_of_ESR1_regulator
cg05565442	CG	CG_of_ESR1_regulator
cg20892847	CG	CG_of_ESR1_regulator
cg08177625	CG	CG_of_ESR1_regulator
cg26124597	CG	CG_of_ESR1_regulator
cg12883767	CG	CG_of_ESR1_regulator
cg03249863	CG	CG_of_ESR1_regulator
cg06761203	CG	CG_of_ESR1_regulator
cg13014709	CG	CG_of_ESR1_regulator
cg16484811	CG	CG_of_ESR1_regulator
cg03638940	CG	CG_of_ESR1_regulator
cg11081034	CG	CG_of_ESR1_regulator
cg17828445	CG	CG_of_ESR1_regulator
cg05220083	CG	CG_of_ESR1_regulator
cg01005930	CG	CG_of_ESR1_regulator
cg13718666	CG	CG_of_ESR1_regulator
cg08132767	CG	CG_of_ESR1_regulator
cg21520507	CG	CG_of_ESR1_regulator
cg23903357	CG	CG_of_ESR1_regulator
cg18880765	CG	CG_of_ESR1_regulator
cg24923975	CG	CG_of_ESR1_regulator
cg00667976	CG	CG_of_ESR1_regulator
cg10656674	CG	CG_of_ESR1_regulator
cg07211103	CG	CG_of_ESR1_regulator
cg05469421	CG	CG_of_ESR1_regulator
cg20866788	CG	CG_of_ESR1_regulator
cg20902146	CG	CG_of_ESR1_regulator
cg07332734	CG	CG_of_ESR1_regulator
cg02806658	CG	CG_of_ESR1_regulator
cg10705503	CG	CG_of_ESR1_regulator
cg23099157	CG	CG_of_ESR1_regulator
cg03502446	CG	CG_of_ESR1_regulator
cg24737639	CG	CG_of_ESR1_regulator
cg01655781	CG	CG_of_ESR1_regulator
cg06192289	CG	CG_of_ESR1_regulator
cg20599651	CG	CG_of_ESR1_regulator
cg05727959	CG	CG_of_ESR1_regulator
cg26439759	CG	CG_of_ESR1_regulator
cg19668010	CG	CG_of_ESR1_regulator
cg08502080	CG	CG_of_ESR1_regulator
cg01628140	CG	CG_of_ESR1_regulator
cg06026375	CG	CG_of_ESR1_regulator
cg03535648	CG	CG_of_ESR1_regulator
cg04004561	CG	CG_of_ESR1_regulator
cg23046919	CG	CG_of_ESR1_regulator
cg11847805	CG	CG_of_ESR1_regulator
cg14311481	CG	CG_of_ESR1_regulator
cg16937245	CG	CG_of_ESR1_regulator
cg14864542	CG	CG_of_ESR1_regulator
cg08270734	CG	CG_of_ESR1_regulator
cg20407365	CG	CG_of_ESR1_regulator
cg03051310	CG	CG_of_ESR1_regulator
cg16054422	CG	CG_of_ESR1_regulator
cg27394563	CG	CG_of_ESR1_regulator
cg19372049	CG	CG_of_ESR1_regulator
cg05374798	CG	CG_of_ESR1_regulator
cg14697323	CG	CG_of_ESR1_regulator
cg03827423	CG	CG_of_ESR1_regulator
cg23951927	CG	CG_of_ESR1_regulator
cg19162598	CG	CG_of_ESR1_regulator
cg13470919	CG	CG_of_ESR1_regulator
cg13381718	CG	CG_of_ESR1_regulator
cg05834899	CG	CG_of_ESR1_regulator
cg21167558	CG	CG_of_ESR1_regulator
cg14690343	CG	CG_of_ESR1_regulator
cg24903225	CG	CG_of_ESR1_regulator
cg03196745	CG	CG_of_ESR1_regulator
cg06656689	CG	CG_of_ESR1_regulator
cg01972961	CG	CG_of_ESR1_regulator
cg05191825	CG	CG_of_ESR1_regulator
cg20476877	CG	CG_of_ESR1_regulator
cg18716194	CG	CG_of_ESR1_regulator
cg09600411	CG	CG_of_ESR1_regulator
cg07301004	CG	CG_of_ESR1_regulator
cg11367580	CG	CG_of_ESR1_regulator
cg13857707	CG	CG_of_ESR1_regulator
cg10573560	CG	CG_of_ESR1_regulator
cg02538597	CG	CG_of_ESR1_regulator
cg20154932	CG	CG_of_ESR1_regulator
cg10649138	CG	CG_of_ESR1_regulator
cg20597908	CG	CG_of_ESR1_regulator
cg16023864	CG	CG_of_ESR1_regulator
cg10738648	CG	CG_of_ESR1_regulator
cg11604128	CG	CG_of_ESR1_regulator
cg04974751	CG	CG_of_ESR1_regulator
cg19865748	CG	CG_of_ESR1_regulator
cg22192744	CG	CG_of_ESR1_regulator
cg27306537	CG	CG_of_ESR1_regulator
cg11919336	CG	CG_of_ESR1_regulator
cg21919903	CG	CG_of_ESR1_regulator
cg15447924	CG	CG_of_ESR1_regulator
cg18578876	CG	CG_of_ESR1_regulator
cg11938395	CG	CG_of_ESR1_regulator
cg05384917	CG	CG_of_ESR1_regulator
cg18830042	CG	CG_of_ESR1_regulator
cg25190513	CG	CG_of_ESR1_regulator
cg15545247	CG	CG_of_ESR1_regulator
cg08167085	CG	CG_of_ESR1_regulator
cg09745246	CG	CG_of_ESR1_regulator
cg15823495	CG	CG_of_ESR1_regulator
cg17346246	CG	CG_of_ESR1_regulator
cg00357958	CG	CG_of_ESR1_regulator
cg22534509	CG	CG_of_ESR1_regulator
cg05290737	CG	CG_of_ESR1_regulator
cg22972858	CG	CG_of_ESR1_regulator
cg20566840	CG	CG_of_ESR1_regulator
cg01306688	CG	CG_of_ESR1_regulator
cg19975916	CG	CG_of_ESR1_regulator
cg19328828	CG	CG_of_ESR1_regulator
cg23505823	CG	CG_of_ESR1_regulator
cg13702536	CG	CG_of_ESR1_regulator
cg26643476	CG	CG_of_ESR1_regulator
cg17436506	CG	CG_of_ESR1_regulator
cg14078092	CG	CG_of_ESR1_regulator
cg08934286	CG	CG_of_ESR1_regulator
cg02203224	CG	CG_of_ESR1_regulator
cg07644039	CG	CG_of_ESR1_regulator
cg21745287	CG	CG_of_ESR1_regulator
cg13010344	CG	CG_of_ESR1_regulator
cg20000049	CG	CG_of_ESR1_regulator
cg22237346	CG	CG_of_ESR1_regulator
cg26562417	CG	CG_of_ESR1_regulator
cg19195609	CG	CG_of_ESR1_regulator
cg23312248	CG	CG_of_ESR1_regulator
cg00036328	CG	CG_of_ESR1_regulator
cg13596773	CG	CG_of_ESR1_regulator
cg02969798	CG	CG_of_ESR1_regulator
cg09789874	CG	CG_of_ESR1_regulator
cg17057702	CG	CG_of_ESR1_regulator
cg10911287	CG	CG_of_ESR1_regulator
cg12053291	CG	CG_of_ESR1_regulator
cg14849578	CG	CG_of_ESR1_regulator
cg25283432	CG	CG_of_ESR1_regulator
cg11198639	CG	CG_of_ESR1_regulator
cg11192877	CG	CG_of_ESR1_regulator
cg21442040	CG	CG_of_ESR1_regulator
cg16077536	CG	CG_of_ESR1_regulator
cg25043237	CG	CG_of_ESR1_regulator
cg23556238	CG	CG_of_ESR1_regulator
cg19950933	CG	CG_of_ESR1_regulator
cg01663970	CG	CG_of_ESR1_regulator
cg21558509	CG	CG_of_ESR1_regulator
cg17514098	CG	CG_of_ESR1_regulator
cg15933484	CG	CG_of_ESR1_regulator
cg24769501	CG	CG_of_ESR1_regulator
cg01347539	CG	CG_of_ESR1_regulator
cg03423228	CG	CG_of_ESR1_regulator
cg04141261	CG	CG_of_ESR1_regulator
cg23476025	CG	CG_of_ESR1_regulator
cg05302218	CG	CG_of_ESR1_regulator
cg17534092	CG	CG_of_ESR1_regulator
cg05620762	CG	CG_of_ESR1_regulator
cg12079885	CG	CG_of_ESR1_regulator
cg18036143	CG	CG_of_ESR1_regulator
cg19509830	CG	CG_of_ESR1_regulator
cg15076328	CG	CG_of_ESR1_regulator
cg15573543	CG	CG_of_ESR1_regulator
cg22775642	CG	CG_of_ESR1_regulator
cg13075279	CG	CG_of_ESR1_regulator
cg14846380	CG	CG_of_ESR1_regulator
cg23460943	CG	CG_of_ESR1_regulator
cg09882144	CG	CG_of_ESR1_regulator
cg03319070	CG	CG_of_ESR1_regulator
cg15282973	CG	CG_of_ESR1_regulator
cg06719671	CG	CG_of_ESR1_regulator
cg02250992	CG	CG_of_ESR1_regulator
cg00531400	CG	CG_of_ESR1_regulator
cg10462093	CG	CG_of_ESR1_regulator
cg02142767	CG	CG_of_ESR1_regulator
cg19358664	CG	CG_of_ESR1_regulator
cg00894440	CG	CG_of_ESR1_regulator
cg15283062	CG	CG_of_ESR1_regulator
cg27180443	CG	CG_of_ESR1_regulator
cg16943612	CG	CG_of_ESR1_regulator
cg17878881	CG	CG_of_ESR1_regulator
cg00379528	CG	CG_of_ESR1_regulator
cg08729908	CG	CG_of_ESR1_regulator
cg07675647	CG	CG_of_ESR1_regulator
cg16604391	CG	CG_of_ESR1_regulator
cg16622613	CG	CG_of_ESR1_regulator
cg04835653	CG	CG_of_ESR1_regulator
cg06214334	CG	CG_of_ESR1_regulator
cg27111529	CG	CG_of_ESR1_regulator
cg06909921	CG	CG_of_ESR1_regulator
cg24812416	CG	CG_of_ESR1_regulator
cg05791018	CG	CG_of_ESR1_regulator
cg10432933	CG	CG_of_ESR1_regulator
cg24614200	CG	CG_of_ESR1_regulator
cg13180105	CG	CG_of_ESR1_regulator
cg00257769	CG	CG_of_ESR1_regulator
cg16986096	CG	CG_of_ESR1_regulator
cg01570445	CG	CG_of_ESR1_regulator
cg01683055	CG	CG_of_ESR1_regulator
cg04120842	CG	CG_of_ESR1_regulator
cg21864942	CG	CG_of_ESR1_regulator
cg24855292	CG	CG_of_ESR1_regulator
cg12075849	CG	CG_of_ESR1_regulator
cg26621704	CG	CG_of_ESR1_regulator
cg09271065	CG	CG_of_ESR1_regulator
cg18582260	CG	CG_of_ESR1_regulator
cg17117459	CG	CG_of_ESR1_regulator
cg20765408	CG	CG_of_ESR1_regulator
cg21812277	CG	CG_of_ESR1_regulator
cg08200577	CG	CG_of_ESR1_regulator
cg16583279	CG	CG_of_ESR1_regulator
cg09546332	CG	CG_of_ESR1_regulator
cg18061532	CG	CG_of_ESR1_regulator
cg02943497	CG	CG_of_ESR1_regulator
cg05238288	CG	CG_of_ESR1_regulator
cg20246990	CG	CG_of_ESR1_regulator
cg19981005	CG	CG_of_ESR1_regulator
cg26941801	CG	CG_of_ESR1_regulator
cg11448807	CG	CG_of_ESR1_regulator
cg14932124	CG	CG_of_ESR1_regulator
cg13096407	CG	CG_of_ESR1_regulator
cg05918473	CG	CG_of_ESR1_regulator
cg24234117	CG	CG_of_ESR1_regulator
cg00214044	CG	CG_of_ESR1_regulator
cg01115236	CG	CG_of_ESR1_regulator
cg08092513	CG	CG_of_ESR1_regulator
cg15516583	CG	CG_of_ESR1_regulator
cg05815042	CG	CG_of_ESR1_regulator
cg12836863	CG	CG_of_ESR1_regulator
cg26458617	CG	CG_of_ESR1_regulator
cg08193369	CG	CG_of_ESR1_regulator
cg25753010	CG	CG_of_ESR1_regulator
cg19634711	CG	CG_of_ESR1_regulator
cg09698981	CG	CG_of_ESR1_regulator
cg05153735	CG	CG_of_ESR1_regulator
cg00031759	CG	CG_of_ESR1_regulator
cg20073910	CG	CG_of_ESR1_regulator
cg27253386	CG	CG_of_ESR1_regulator
cg08157964	CG	CG_of_ESR1_regulator
cg09102017	CG	CG_of_ESR1_regulator
cg15865175	CG	CG_of_ESR1_regulator
cg22682213	CG	CG_of_ESR1_regulator
cg25497877	CG	CG_of_ESR1_regulator
cg08264605	CG	CG_of_ESR1_regulator
cg16285566	CG	CG_of_ESR1_regulator
cg17181336	CG	CG_of_ESR1_regulator
cg16223976	CG	CG_of_ESR1_regulator
cg12988946	CG	CG_of_ESR1_regulator
cg10732611	CG	CG_of_ESR1_regulator
cg22252469	CG	CG_of_ESR1_regulator
cg24995008	CG	CG_of_ESR1_regulator
cg22250586	CG	CG_of_ESR1_regulator
cg01754790	CG	CG_of_ESR1_regulator
cg05619586	CG	CG_of_ESR1_regulator
cg23022450	CG	CG_of_ESR1_regulator
cg13370010	CG	CG_of_ESR1_regulator
cg21117559	CG	CG_of_ESR1_regulator
cg16411103	CG	CG_of_ESR1_regulator
cg22095128	CG	CG_of_ESR1_regulator
cg08476843	CG	CG_of_ESR1_regulator
cg14418679	CG	CG_of_ESR1_regulator
cg00946491	CG	CG_of_ESR1_regulator
cg25002179	CG	CG_of_ESR1_regulator
cg11696200	CG	CG_of_ESR1_regulator
cg23867441	CG	CG_of_ESR1_regulator
cg02915865	CG	CG_of_ESR1_regulator
cg24469742	CG	CG_of_ESR1_regulator
cg10806639	CG	CG_of_ESR1_regulator
cg24129390	CG	CG_of_ESR1_regulator
cg04895345	CG	CG_of_ESR1_regulator
cg11563844	CG	CG_of_ESR1_regulator
cg16795307	CG	CG_of_ESR1_regulator
cg20084577	CG	CG_of_ESR1_regulator
cg16930746	CG	CG_of_ESR1_regulator
cg08491681	CG	CG_of_ESR1_regulator
cg10654948	CG	CG_of_ESR1_regulator
cg24113534	CG	CG_of_ESR1_regulator
cg07499182	CG	CG_of_ESR1_regulator
cg12939797	CG	CG_of_ESR1_regulator
cg13204798	CG	CG_of_ESR1_regulator
cg15234627	CG	CG_of_ESR1_regulator
cg13860360	CG	CG_of_ESR1_regulator
cg15405588	CG	CG_of_ESR1_regulator
cg12532500	CG	CG_of_ESR1_regulator
cg22273792	CG	CG_of_ESR1_regulator
cg26826402	CG	CG_of_ESR1_regulator
cg22108259	CG	CG_of_ESR1_regulator
cg22091037	CG	CG_of_ESR1_regulator
cg07966140	CG	CG_of_ESR1_regulator
cg26049501	CG	CG_of_ESR1_regulator
cg05009079	CG	CG_of_ESR1_regulator
cg06652675	CG	CG_of_ESR1_regulator
cg12111104	CG	CG_of_ESR1_regulator
cg26651514	CG	CG_of_ESR1_regulator
cg09853388	CG	CG_of_ESR1_regulator
ch.13.356781R	CG	CG_of_ESR1_regulator
cg06752365	CG	CG_of_ESR1_regulator
cg21398996	CG	CG_of_ESR1_regulator
cg12383807	CG	CG_of_ESR1_regulator
cg00121843	CG	CG_of_ESR1_regulator
cg02863856	CG	CG_of_ESR1_regulator
cg05512561	CG	CG_of_ESR1_regulator
cg14634515	CG	CG_of_ESR1_regulator
cg17853132	CG	CG_of_ESR1_regulator
cg15108060	CG	CG_of_ESR1_regulator
cg16071219	CG	CG_of_ESR1_regulator
cg03646329	CG	CG_of_ESR1_regulator
cg08778908	CG	CG_of_ESR1_regulator
cg21512370	CG	CG_of_ESR1_regulator
cg03126694	CG	CG_of_ESR1_regulator
cg25540028	CG	CG_of_ESR1_regulator
cg00268831	CG	CG_of_ESR1_regulator
cg01559904	CG	CG_of_ESR1_regulator
cg09750084	CG	CG_of_ESR1_regulator
cg08377570	CG	CG_of_ESR1_regulator
cg04249993	CG	CG_of_ESR1_regulator
cg00286388	CG	CG_of_ESR1_regulator
cg27266491	CG	CG_of_ESR1_regulator
cg09599653	CG	CG_of_ESR1_regulator
cg11952595	CG	CG_of_ESR1_regulator
cg11765205	CG	CG_of_ESR1_regulator
cg08772163	CG	CG_of_ESR1_regulator
cg11827082	CG	CG_of_ESR1_regulator
cg01425731	CG	CG_of_ESR1_regulator
cg04638679	CG	CG_of_ESR1_regulator
cg09226461	CG	CG_of_ESR1_regulator
cg24125767	CG	CG_of_ESR1_regulator
cg08783558	CG	CG_of_ESR1_regulator
cg08509749	CG	CG_of_ESR1_regulator
cg14789645	CG	CG_of_ESR1_regulator
cg10805850	CG	CG_of_ESR1_regulator
cg00221494	CG	CG_of_ESR1_regulator
cg11139148	CG	CG_of_ESR1_regulator
cg01941219	CG	CG_of_ESR1_regulator
cg13375462	CG	CG_of_ESR1_regulator
cg25258291	CG	CG_of_ESR1_regulator
cg17653405	CG	CG_of_ESR1_regulator
cg02450800	CG	CG_of_ESR1_regulator
cg27240020	CG	CG_of_ESR1_regulator
cg18252102	CG	CG_of_ESR1_regulator
cg26531286	CG	CG_of_ESR1_regulator
cg09499379	CG	CG_of_ESR1_regulator
cg17505155	CG	CG_of_ESR1_regulator
cg19641570	CG	CG_of_ESR1_regulator
cg12232222	CG	CG_of_ESR1_regulator
cg01997461	CG	CG_of_ESR1_regulator
cg16867086	CG	CG_of_ESR1_regulator
cg17548932	CG	CG_of_ESR1_regulator
cg17585089	CG	CG_of_ESR1_regulator
cg13109030	CG	CG_of_ESR1_regulator
cg22651508	CG	CG_of_ESR1_regulator
cg25691728	CG	CG_of_ESR1_regulator
cg11675413	CG	CG_of_ESR1_regulator
cg06559932	CG	CG_of_ESR1_regulator
cg11801159	CG	CG_of_ESR1_regulator
cg04940655	CG	CG_of_ESR1_regulator
cg01725864	CG	CG_of_ESR1_regulator
cg11110406	CG	CG_of_ESR1_regulator
cg19497939	CG	CG_of_ESR1_regulator
cg11411600	CG	CG_of_ESR1_regulator
cg23934633	CG	CG_of_ESR1_regulator
cg13237343	CG	CG_of_ESR1_regulator
cg01811153	CG	CG_of_ESR1_regulator
cg10672164	CG	CG_of_ESR1_regulator
cg22073869	CG	CG_of_ESR1_regulator
cg16450249	CG	CG_of_ESR1_regulator
cg05194316	CG	CG_of_ESR1_regulator
cg16689193	CG	CG_of_ESR1_regulator
cg00071727	CG	CG_of_ESR1_regulator
cg24014538	CG	CG_of_ESR1_regulator
cg19832331	CG	CG_of_ESR1_regulator
cg06455422	CG	CG_of_ESR1_regulator
cg05756754	CG	CG_of_ESR1_regulator
cg11607604	CG	CG_of_ESR1_regulator
cg02857774	CG	CG_of_ESR1_regulator
cg25238982	CG	CG_of_ESR1_regulator
cg17572445	CG	CG_of_ESR1_regulator
cg03523799	CG	CG_of_ESR1_regulator
